text_id,passage_id,condition,author_id,author_name,work_id,work_title,qc_status,qc_flags,word_count_feature,sentence_count_feature,paragraph_count_feature,mean_sentence_words,median_sentence_words,std_sentence_words,short_sentence_ratio,long_sentence_ratio,punctuation_per_1000w,comma_per_1000w,semicolon_per_1000w,colon_per_1000w,dash_per_1000w,question_per_1000w,exclamation_per_1000w,quote_mark_per_1000w,apostrophe_per_1000w,ellipsis_per_1000w,type_token_ratio,root_type_token_ratio,hapax_ratio,avg_word_length,long_word_ratio,short_word_ratio,contraction_per_1000w,archaic_marker_per_1000w,abstract_suffix_per_1000w,dialogue_marker_per_1000w,fw_the_per_1000w,fw_and_per_1000w,fw_of_per_1000w,fw_to_per_1000w,fw_a_per_1000w,fw_in_per_1000w,fw_that_per_1000w,fw_it_per_1000w,fw_is_per_1000w,fw_was_per_1000w,fw_i_per_1000w,fw_for_per_1000w,fw_with_per_1000w,fw_as_per_1000w,fw_his_per_1000w,fw_he_per_1000w,fw_be_per_1000w,fw_not_per_1000w,fw_by_per_1000w,fw_but_per_1000w,fw_had_per_1000w,fw_you_per_1000w,fw_at_per_1000w,fw_on_per_1000w,fw_her_per_1000w,fw_which_per_1000w,fw_have_per_1000w,fw_or_per_1000w,fw_from_per_1000w,fw_this_per_1000w,fw_my_per_1000w,fw_me_per_1000w,fw_all_per_1000w,fw_so_per_1000w,fw_were_per_1000w,fw_they_per_1000w,fw_him_per_1000w,fw_she_per_1000w,fw_there_per_1000w,fw_no_per_1000w,fw_one_per_1000w,fw_their_per_1000w,fw_we_per_1000w,fw_what_per_1000w,fw_if_per_1000w,fw_would_per_1000w,fw_when_per_1000w,fw_who_per_1000w,fw_will_per_1000w,fw_more_per_1000w,fw_an_per_1000w,fw_do_per_1000w,fw_are_per_1000w,fw_than_per_1000w,fw_could_per_1000w,fw_them_per_1000w,fw_been_per_1000w,char3__space_th,char3_the,char3_he_space_,char3__space_an,char3_nd_space_,char3_and,char3_ed_space_,char3__space_to,char3__space_of,char3_ing,char3_of_space_,char3_to_space_,char3__space_he,char3_ng_space_,char3__space_in,char3_er_space_,char3_at_space_,char3_as_space_,char3__space_ha,char3_comma_space_a,char3_her,char3__space_a_space_,char3_d_space_t,char3__space_be,char3__space_wa,char3_is_space_,char3__space_i_space_,char3_in_space_,char3__space_hi,char3_re_space_,char3_hat,char3_e_space_t,char3__space_wh,char3__space_co,char3_tha,char3_on_space_,char3_n_space_t,char3_was,char3__space_it,char3__space_no,char3_his,char3__space_wi,char3_e_space_w,char3_ere,char3_e_space_s,char3_en_space_,char3_e_space_a,char3_t_space_t,char3_ecomma_space_,char3_you,char3_ver,char3_for,char3__space_yo,char3_ent,char3__space_sh,char3__space_fo,char3_ut_space_,char3_or_space_,char3_ly_space_,char3__space_re,char3_e_space_o,char3_it_space_,char3_ll_space_,char3__space_so,char3_ter,char3_ion,char3_th_space_,char3__space_on,char3__space_we,char3_d_space_a,char3_scomma_space_,char3_e_space_h,char3_me_space_,char3_ad_space_,char3__space_ma,char3_f_space_t,char3_ith,char3_thi,char3_s_space_a,char3_ld_space_,char3_s_space_t,char3_ve_space_,char3_st_space_,char3__space_me,char3_t_space_i,char3_wit,char3__space_as,char3_an_space_,char3_all,char3_not,char3_had,char3_d_space_h,char3__space_sa,char3_e_space_i,char3_e_space_m,char3_dcomma_space_,char3_t_space_a,char3_le_space_,char3__space_do,char3_ght,char3_comma_space_t,char3_eve,char3_e_space_c,char3__space_mo,char3_s_space_o,char3_es_space_,char3_ot_space_,char3_oul,char3_ou_space_,char3_tio,char3__space_de,char3__space_al,char3_d_space_i,char3_she,char3_ch_space_,char3__space_my,char3__space_se,char3_uld,char3_t_space_w,char3__space_bu
AUSTEN_PRIDE_AND_PREJUDICE_018__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_018,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,556,48,1,11.583333,9.0,9.677795,0.541667,0.020833,248.201439,64.748201,14.388489,5.395683,5.395683,5.395683,1.798561,66.546763,1.798561,0.0,0.52518,12.383558,0.383094,4.519784,0.152878,0.446043,1.798561,0.0,16.18705,66.546763,43.165468,28.776978,28.776978,23.381295,14.388489,7.194245,8.992806,3.597122,8.992806,17.985612,19.784173,5.395683,7.194245,14.388489,14.388489,12.589928,5.395683,10.791367,1.798561,5.395683,3.597122,5.395683,3.597122,1.798561,21.582734,1.798561,7.194245,3.597122,7.194245,7.194245,3.597122,0.0,1.798561,3.597122,3.597122,1.798561,14.388489,17.985612,3.597122,3.597122,1.798561,3.597122,0.0,1.798561,3.597122,3.597122,5.395683,8.992806,1.798561,3.597122,5.395683,1.798561,5.395683,0.0,5.395683,1.798561,3.597122,12.824523,11.886143,12.824523,6.255865,6.255865,5.630278,6.568658,5.943072,5.317485,3.440726,5.004692,4.066312,6.568658,2.189553,3.753519,9.071004,2.815139,5.630278,2.189553,1.563966,6.881451,2.189553,2.815139,2.815139,3.440726,5.317485,2.815139,1.876759,4.691899,3.440726,1.876759,2.815139,4.066312,3.753519,1.876759,1.563966,1.251173,3.127932,0.312793,2.815139,3.753519,1.876759,3.127932,3.753519,2.502346,2.502346,2.189553,1.563966,1.251173,2.189553,1.563966,1.876759,2.189553,2.189553,3.127932,1.563966,1.251173,2.502346,3.440726,3.440726,1.563966,0.93838,1.251173,1.563966,3.440726,2.502346,3.127932,1.251173,1.251173,2.502346,1.876759,1.876759,0.625586,0.625586,3.753519,1.563966,1.251173,1.563966,2.502346,1.876759,3.440726,1.251173,2.815139,0.312793,1.563966,1.251173,2.815139,2.189553,0.625586,2.815139,0.625586,1.563966,0.625586,0.625586,1.251173,2.815139,0.93838,0.625586,0.93838,1.563966,0.312793,0.93838,1.251173,2.189553,1.251173,1.563966,2.189553,1.563966,0.93838,2.189553,2.189553,1.251173,0.625586,3.127932,1.876759,0.625586,0.93838,1.563966,0.312793,0.93838
AUSTEN_PRIDE_AND_PREJUDICE_018__modernize,AUSTEN_PRIDE_AND_PREJUDICE_018,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,563,51,1,11.039216,9,8.90684,0.54902,0.019608,245.115453,71.047957,3.552398,0.0,5.328597,5.328597,1.776199,65.719361,1.776199,0.0,0.474245,11.252708,0.321492,4.316163,0.120782,0.474245,1.776199,0.0,8.880995,65.719361,44.404973,30.195382,23.090586,26.642984,12.433393,8.880995,8.880995,1.776199,15.98579,21.314387,21.314387,8.880995,7.104796,14.209591,14.209591,12.433393,5.328597,17.761989,1.776199,7.104796,5.328597,5.328597,3.552398,0.0,21.314387,1.776199,7.104796,3.552398,3.552398,7.104796,3.552398,0.0,1.776199,5.328597,3.552398,3.552398,14.209591,17.761989,3.552398,1.776199,3.552398,1.776199,0.0,1.776199,3.552398,5.328597,7.104796,10.657194,3.552398,5.328597,1.776199,3.552398,5.328597,0.0,5.328597,1.776199,3.552398,14.748317,12.504008,13.465854,5.77108,6.732927,6.091696,5.77108,6.091696,4.168003,3.526771,4.168003,4.809234,7.374158,3.206156,2.564925,8.977236,2.88554,6.091696,2.88554,2.564925,7.053543,1.923693,2.88554,3.206156,4.168003,6.732927,3.206156,1.923693,5.129849,4.168003,1.923693,2.244309,5.129849,2.564925,1.603078,1.603078,2.244309,3.847387,0.0,3.526771,3.847387,2.564925,4.168003,4.168003,2.88554,2.88554,1.923693,1.923693,0.961847,2.244309,1.923693,1.603078,2.244309,2.564925,3.206156,1.923693,2.564925,2.244309,2.88554,2.244309,1.923693,0.961847,1.282462,1.603078,3.206156,1.923693,3.206156,1.282462,0.961847,1.923693,2.564925,1.603078,0.320616,0.961847,4.168003,1.282462,1.282462,2.244309,2.88554,2.244309,2.564925,1.923693,3.847387,0.641231,1.603078,1.282462,3.206156,1.603078,0.641231,3.847387,0.961847,1.603078,2.244309,1.282462,1.603078,2.244309,1.603078,0.961847,0.961847,1.282462,0.320616,1.282462,0.961847,2.244309,1.923693,0.320616,3.206156,1.923693,0.961847,1.603078,0.320616,1.603078,0.641231,3.206156,1.603078,0.641231,0.961847,1.923693,0.320616,1.282462
AUSTEN_PRIDE_AND_PREJUDICE_018__simplify,AUSTEN_PRIDE_AND_PREJUDICE_018,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,552,51,1,10.823529,9,8.690102,0.54902,0.019608,246.376812,70.652174,3.623188,0.0,5.434783,5.434783,1.811594,67.028986,1.811594,0.0,0.481884,11.321712,0.32971,4.268116,0.117754,0.481884,1.811594,0.0,7.246377,67.028986,45.289855,28.985507,23.550725,23.550725,12.681159,9.057971,9.057971,1.811594,18.115942,21.73913,21.73913,9.057971,5.434783,14.492754,12.681159,14.492754,3.623188,18.115942,3.623188,5.434783,5.434783,5.434783,3.623188,0.0,19.927536,0.0,7.246377,3.623188,3.623188,7.246377,3.623188,0.0,1.811594,7.246377,1.811594,3.623188,16.304348,18.115942,3.623188,1.811594,3.623188,0.0,0.0,1.811594,3.623188,5.434783,7.246377,10.869565,1.811594,5.434783,1.811594,3.623188,5.434783,0.0,5.434783,1.811594,3.623188,14.507089,12.528849,14.177382,5.934718,6.594131,6.264425,6.264425,5.605012,4.286185,3.626772,4.286185,4.286185,6.923838,3.297066,2.307946,8.902077,2.967359,6.264425,3.297066,2.967359,6.594131,1.978239,3.626772,2.967359,4.286185,6.923838,3.297066,1.978239,5.605012,3.626772,1.978239,1.978239,4.945598,2.637652,1.648533,1.318826,1.978239,3.956479,0.0,3.626772,3.626772,1.978239,4.286185,3.626772,3.297066,2.967359,1.648533,1.648533,1.648533,2.307946,1.978239,1.648533,2.307946,1.648533,3.297066,1.978239,1.978239,2.307946,3.626772,2.307946,1.648533,0.98912,0.98912,1.978239,2.967359,0.98912,2.967359,1.318826,0.659413,1.978239,2.307946,1.318826,0.659413,0.98912,3.956479,0.98912,0.98912,2.307946,1.978239,2.307946,2.967359,1.648533,3.956479,0.659413,1.318826,0.98912,3.626772,1.648533,0.659413,3.626772,0.98912,1.318826,2.307946,1.648533,1.648533,1.978239,1.978239,0.98912,1.318826,1.318826,0.329707,1.318826,0.98912,2.307946,1.978239,0.659413,3.297066,1.978239,0.98912,0.98912,0.329707,1.648533,0.329707,3.626772,1.318826,0.659413,0.98912,1.978239,0.329707,0.98912
AUSTEN_PRIDE_AND_PREJUDICE_019__original,AUSTEN_PRIDE_AND_PREJUDICE_019,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,563,26,4,21.653846,18.0,15.271749,0.307692,0.192308,181.172291,95.914742,17.761989,3.552398,0.0,1.776199,1.776199,17.761989,1.776199,0.0,0.486679,11.547723,0.348135,4.568384,0.138544,0.451155,1.776199,0.0,35.523979,17.761989,42.628774,35.523979,26.642984,30.195382,14.209591,14.209591,12.433393,8.880995,1.776199,31.971581,0.0,10.657194,14.209591,10.657194,17.761989,28.419183,7.104796,7.104796,3.552398,8.880995,8.880995,0.0,10.657194,5.328597,17.761989,3.552398,0.0,1.776199,7.104796,3.552398,0.0,0.0,3.552398,5.328597,1.776199,7.104796,12.433393,28.419183,5.328597,5.328597,0.0,3.552398,0.0,3.552398,3.552398,3.552398,3.552398,3.552398,1.776199,3.552398,1.776199,1.776199,1.776199,3.552398,7.104796,14.209591,1.776199,17.321373,13.30034,17.012063,6.495515,6.186205,6.804825,7.114135,5.258274,5.567584,7.732756,4.639654,5.876895,9.588617,5.567584,5.567584,4.639654,4.948964,7.423446,1.855861,3.711723,6.186205,2.474482,3.093102,4.639654,7.423446,4.021033,0.0,2.783792,5.258274,3.402413,2.783792,3.711723,3.711723,4.639654,2.783792,2.783792,2.165172,5.567584,1.546551,3.402413,3.711723,3.093102,3.402413,2.783792,3.093102,1.546551,2.783792,2.474482,3.093102,0.0,3.093102,3.093102,0.0,2.783792,5.567584,2.474482,2.783792,2.165172,3.402413,2.474482,3.711723,0.927931,0.927931,2.783792,1.546551,3.711723,3.093102,0.927931,0.30931,0.61862,0.927931,4.021033,2.165172,1.546551,1.546551,0.927931,2.783792,0.927931,1.237241,2.165172,0.927931,0.61862,2.783792,0.927931,0.927931,2.783792,3.093102,1.546551,1.855861,1.546551,1.546551,1.546551,1.237241,1.237241,0.61862,3.093102,0.61862,2.165172,0.30931,1.237241,2.165172,1.855861,2.165172,1.546551,1.237241,0.30931,1.546551,2.165172,0.0,2.474482,0.30931,1.237241,1.546551,5.567584,1.237241,0.0,1.546551,2.165172,1.855861,1.546551
AUSTEN_PRIDE_AND_PREJUDICE_019__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_019,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,487,33,4,14.757576,15,8.752594,0.30303,0.030303,162.217659,63.655031,2.053388,0.0,4.106776,2.053388,2.053388,22.587269,2.053388,0.0,0.579055,12.77864,0.464066,5.102669,0.227926,0.36345,2.053388,0.0,41.067762,22.587269,51.334702,22.587269,20.533881,26.694045,22.587269,14.373717,12.320329,4.106776,0.0,6.160164,0.0,12.320329,12.320329,6.160164,14.373717,30.800821,4.106776,0.0,2.053388,2.053388,2.053388,0.0,6.160164,2.053388,22.587269,0.0,0.0,2.053388,6.160164,8.213552,0.0,0.0,0.0,4.106776,4.106776,10.26694,12.320329,28.747433,2.053388,2.053388,0.0,6.160164,0.0,0.0,0.0,0.0,4.106776,0.0,2.053388,2.053388,4.106776,0.0,0.0,2.053388,2.053388,8.213552,0.0,16.425756,12.812089,17.739816,4.270696,4.599212,3.942181,12.812089,4.270696,4.270696,8.541393,3.285151,4.599212,9.855453,6.898817,6.570302,5.913272,3.285151,2.628121,0.985545,1.642576,4.599212,3.613666,5.256242,4.270696,1.642576,3.613666,0.0,2.628121,5.256242,2.628121,1.971091,3.942181,2.299606,4.599212,2.299606,3.613666,2.628121,0.985545,0.65703,0.328515,3.613666,2.299606,1.642576,2.628121,3.942181,0.65703,2.628121,1.31406,0.985545,0.0,2.299606,2.628121,0.0,4.270696,6.241787,2.628121,0.65703,3.285151,4.270696,4.927727,2.628121,0.65703,0.985545,1.642576,2.956636,4.270696,4.270696,2.299606,0.985545,1.642576,0.328515,2.299606,0.985545,0.328515,1.31406,0.985545,1.971091,1.31406,0.0,1.31406,1.642576,0.65703,0.65703,0.328515,0.0,1.971091,1.31406,1.642576,0.328515,0.0,0.328515,2.628121,0.65703,1.642576,1.642576,2.628121,1.31406,1.971091,0.0,2.956636,0.985545,1.31406,1.971091,0.328515,0.65703,0.985545,0.0,0.985545,0.0,3.285151,1.971091,0.65703,1.31406,4.927727,0.328515,0.0,0.985545,0.985545,0.985545,0.328515
AUSTEN_PRIDE_AND_PREJUDICE_019__modernize,AUSTEN_PRIDE_AND_PREJUDICE_019,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,543,31,4,17.516129,16,11.085797,0.290323,0.064516,158.379374,68.139963,3.683241,0.0,3.683241,1.841621,1.841621,20.257827,1.841621,0.0,0.495396,11.543895,0.360958,4.594843,0.14733,0.438306,1.841621,0.0,27.624309,20.257827,46.040516,29.46593,23.941068,31.307551,18.416206,9.208103,11.049724,9.208103,0.0,33.149171,0.0,12.891344,18.416206,14.732965,7.366483,33.149171,3.683241,1.841621,3.683241,5.524862,11.049724,0.0,7.366483,1.841621,16.574586,1.841621,0.0,1.841621,7.366483,5.524862,0.0,0.0,0.0,3.683241,1.841621,11.049724,16.574586,34.990792,1.841621,3.683241,0.0,3.683241,0.0,0.0,3.683241,1.841621,5.524862,3.683241,1.841621,1.841621,1.841621,1.841621,1.841621,3.683241,5.524862,11.049724,1.841621,17.656501,13.162119,19.903692,5.136437,5.778491,6.741573,8.988764,5.457464,5.136437,6.741573,4.173355,5.778491,9.951846,5.136437,3.5313,3.852327,3.852327,8.667737,3.210273,2.568218,4.494382,3.210273,2.889246,4.494382,7.704655,2.247191,0.0,1.605136,4.815409,3.210273,2.247191,4.173355,3.5313,4.173355,2.568218,1.926164,2.247191,5.778491,1.605136,1.926164,2.247191,3.5313,4.494382,2.889246,2.889246,1.605136,2.568218,2.247191,2.889246,0.0,2.568218,3.852327,0.0,2.568218,7.0626,2.568218,2.247191,2.889246,5.457464,2.889246,2.568218,1.284109,0.321027,1.605136,1.926164,1.605136,4.494382,1.605136,0.321027,1.284109,0.642055,4.815409,0.321027,1.926164,1.605136,1.284109,3.210273,1.284109,1.605136,1.284109,0.963082,0.321027,1.926164,1.284109,0.321027,3.210273,3.852327,1.926164,0.963082,0.642055,1.926164,1.605136,0.963082,1.284109,1.605136,1.926164,0.963082,3.210273,0.321027,2.568218,1.926164,0.963082,1.926164,0.642055,1.284109,0.963082,0.321027,1.284109,0.0,1.605136,0.642055,0.321027,1.926164,6.741573,1.284109,0.0,1.284109,1.284109,1.926164,0.963082
AUSTEN_PRIDE_AND_PREJUDICE_019__simplify,AUSTEN_PRIDE_AND_PREJUDICE_019,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,536,36,4,14.888889,15.0,9.051635,0.361111,0.0,149.253731,54.104478,3.731343,0.0,3.731343,1.865672,1.865672,18.656716,0.0,0.0,0.488806,11.316676,0.360075,4.498134,0.128731,0.453358,0.0,0.0,27.985075,18.656716,42.910448,22.38806,20.522388,39.179104,18.656716,11.19403,13.059701,9.328358,0.0,35.447761,0.0,11.19403,11.19403,14.925373,5.597015,39.179104,7.462687,3.731343,1.865672,7.462687,11.19403,0.0,5.597015,1.865672,22.38806,1.865672,0.0,1.865672,5.597015,3.731343,0.0,0.0,0.0,3.731343,1.865672,13.059701,13.059701,37.313433,1.865672,0.0,0.0,3.731343,0.0,0.0,1.865672,0.0,7.462687,3.731343,1.865672,0.0,1.865672,1.865672,1.865672,3.731343,5.597015,11.19403,1.865672,18.205892,13.240649,21.185038,3.972195,4.634227,5.627276,10.592519,6.951341,4.303211,6.620324,3.310162,7.282357,12.2476,4.965243,3.972195,4.303211,3.310162,9.268454,3.310162,1.324065,5.627276,3.310162,4.634227,4.965243,8.275405,1.655081,0.0,1.986097,3.972195,2.317114,2.317114,5.627276,3.641178,3.972195,2.979146,2.317114,1.986097,6.289308,1.655081,1.986097,1.655081,2.317114,4.303211,2.64813,2.317114,1.986097,3.641178,2.317114,1.986097,0.0,2.317114,3.310162,0.0,1.655081,7.944389,2.317114,2.64813,2.64813,4.965243,1.655081,1.655081,0.993049,0.331016,1.655081,1.986097,2.317114,3.641178,1.655081,0.331016,1.324065,0.662032,4.965243,0.331016,1.986097,1.986097,1.324065,1.986097,0.993049,0.993049,0.993049,0.993049,0.662032,1.324065,1.655081,0.662032,1.986097,4.303211,1.986097,0.331016,0.993049,1.986097,1.986097,0.993049,0.993049,2.317114,1.324065,0.662032,3.972195,0.662032,2.979146,1.655081,0.331016,2.317114,0.331016,1.324065,0.993049,0.662032,0.993049,0.0,1.986097,0.331016,0.662032,1.324065,7.613373,0.993049,0.0,1.324065,0.993049,1.986097,1.655081
AUSTEN_PRIDE_AND_PREJUDICE_020__original,AUSTEN_PRIDE_AND_PREJUDICE_020,original,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,585,19,6,30.789474,32,15.466701,0.157895,0.315789,162.393162,73.504274,22.222222,5.128205,10.25641,1.709402,0.0,13.675214,10.25641,0.0,0.478632,11.576575,0.34359,4.670085,0.164103,0.418803,10.25641,0.0,42.735043,13.675214,56.410256,30.769231,29.059829,29.059829,20.512821,15.384615,18.803419,1.709402,0.0,17.094017,0.0,8.547009,10.25641,5.128205,5.128205,10.25641,8.547009,18.803419,10.25641,10.25641,11.965812,0.0,3.418803,6.837607,25.641026,6.837607,1.709402,5.128205,8.547009,6.837607,0.0,0.0,6.837607,1.709402,5.128205,6.837607,3.418803,27.350427,3.418803,6.837607,1.709402,1.709402,0.0,0.0,0.0,3.418803,1.709402,1.709402,0.0,6.837607,5.128205,0.0,1.709402,1.709402,6.837607,5.128205,5.128205,19.406057,14.701558,16.171714,7.64481,5.586592,5.292561,8.526904,5.880623,4.99853,5.586592,4.99853,5.292561,7.938842,3.528374,4.410468,8.526904,4.116436,3.822405,2.352249,2.646281,7.938842,3.234343,4.116436,4.116436,3.528374,2.058218,0.0,2.646281,1.470156,3.234343,3.234343,1.764187,3.528374,3.234343,3.528374,3.528374,1.470156,2.940312,0.588062,4.704499,2.058218,4.116436,4.116436,2.352249,2.352249,1.764187,2.058218,3.822405,2.352249,0.294031,2.058218,2.352249,0.0,4.99853,4.704499,1.764187,2.058218,2.352249,4.116436,2.352249,2.352249,0.882094,1.470156,2.058218,2.940312,2.940312,3.822405,1.764187,0.882094,2.352249,1.176125,2.058218,1.176125,2.352249,1.764187,1.764187,2.646281,1.176125,0.588062,2.352249,0.882094,0.882094,2.352249,1.176125,0.294031,2.352249,0.882094,1.470156,1.764187,3.234343,2.058218,2.646281,2.058218,0.882094,2.058218,2.058218,1.764187,1.176125,0.0,0.882094,1.764187,1.470156,1.176125,2.940312,1.764187,0.882094,3.234343,1.764187,0.0,2.646281,0.882094,1.176125,0.588062,5.880623,2.058218,0.0,0.882094,1.764187,0.294031,1.764187
AUSTEN_PRIDE_AND_PREJUDICE_020__paraphrase,AUSTEN_PRIDE_AND_PREJUDICE_020,paraphrase,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,warning,length_soft_warning,493,19,6,25.947368,26,9.933853,0.105263,0.105263,156.186613,79.107505,8.11359,2.028398,8.11359,2.028398,0.0,16.227181,12.170385,0.0,0.567951,12.610566,0.444219,5.03854,0.186613,0.359026,12.170385,0.0,42.596349,16.227181,52.738337,28.397566,24.340771,30.425963,22.312373,6.085193,12.170385,2.028398,0.0,12.170385,0.0,4.056795,18.255578,12.170385,8.11359,10.141988,2.028398,12.170385,4.056795,4.056795,12.170385,0.0,2.028398,6.085193,30.425963,2.028398,4.056795,2.028398,6.085193,8.11359,0.0,2.028398,4.056795,0.0,2.028398,4.056795,6.085193,28.397566,0.0,0.0,0.0,2.028398,0.0,0.0,2.028398,2.028398,4.056795,0.0,0.0,2.028398,2.028398,0.0,0.0,0.0,6.085193,2.028398,0.0,14.459415,11.173184,14.788038,6.243838,4.600723,4.600723,9.530069,5.586592,3.943477,7.229708,3.943477,4.929346,7.229708,4.600723,1.643115,8.5442,2.300361,3.943477,3.286231,3.286231,6.572461,3.286231,4.929346,0.985869,1.971738,2.628985,0.0,1.643115,2.300361,2.957608,1.971738,3.614854,2.300361,4.929346,1.971738,4.600723,1.314492,1.971738,0.328623,3.286231,2.628985,3.614854,3.286231,0.985869,1.314492,2.628985,2.957608,1.643115,1.971738,0.657246,3.943477,0.985869,0.657246,5.257969,4.929346,0.657246,0.985869,0.985869,2.957608,5.915215,0.985869,0.328623,1.643115,1.314492,3.286231,3.286231,4.929346,1.643115,0.985869,1.971738,2.628985,1.643115,1.314492,2.300361,2.300361,1.643115,2.957608,1.314492,2.300361,1.971738,0.328623,0.985869,1.314492,1.643115,0.657246,2.957608,2.957608,0.328623,0.985869,2.957608,1.971738,2.628985,0.0,0.985869,1.971738,1.971738,1.314492,0.985869,0.0,0.657246,1.643115,2.628985,0.985869,1.971738,1.314492,2.300361,1.971738,1.314492,0.0,2.628985,3.943477,0.657246,0.0,4.929346,0.328623,0.0,2.300361,1.314492,0.0,0.985869
AUSTEN_PRIDE_AND_PREJUDICE_020__modernize,AUSTEN_PRIDE_AND_PREJUDICE_020,modernize,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,536,20,6,26.8,30.0,11.813552,0.15,0.1,147.38806,80.223881,9.328358,0.0,1.865672,1.865672,0.0,18.656716,14.925373,0.0,0.518657,12.007771,0.378731,4.652985,0.147388,0.408582,14.925373,0.0,37.313433,18.656716,52.238806,31.716418,18.656716,39.179104,20.522388,9.328358,22.38806,0.0,0.0,14.925373,0.0,7.462687,9.328358,5.597015,3.731343,13.059701,9.328358,16.791045,3.731343,7.462687,16.791045,0.0,5.597015,3.731343,29.850746,1.865672,1.865672,3.731343,3.731343,9.328358,0.0,1.865672,5.597015,0.0,3.731343,7.462687,5.597015,27.985075,0.0,1.865672,0.0,1.865672,0.0,0.0,1.865672,3.731343,5.597015,1.865672,0.0,3.731343,1.865672,1.865672,0.0,0.0,7.462687,5.597015,3.731343,18.727801,13.561511,16.144656,7.749435,6.134969,5.489183,8.718114,7.749435,3.228931,6.457862,3.228931,6.780756,8.395221,4.843397,3.228931,8.718114,5.16629,3.551824,4.197611,4.197611,7.103649,3.228931,6.134969,4.520504,3.874717,2.260252,0.0,1.937359,1.614466,1.614466,3.874717,1.291572,2.906038,2.906038,3.874717,4.197611,2.260252,2.583145,0.0,3.874717,2.260252,4.197611,3.874717,2.583145,3.551824,4.197611,2.583145,2.906038,3.551824,0.322893,1.937359,2.260252,0.322893,4.197611,5.16629,1.291572,1.937359,2.260252,2.906038,2.906038,1.291572,0.968679,1.291572,2.260252,2.906038,2.583145,3.551824,0.968679,0.645786,2.260252,1.614466,1.937359,0.968679,2.906038,1.291572,2.260252,2.260252,2.260252,1.614466,2.583145,1.614466,0.322893,2.260252,1.937359,0.322893,2.260252,0.968679,0.968679,1.291572,3.228931,2.906038,3.228931,2.260252,0.322893,1.614466,1.937359,2.260252,0.645786,0.322893,0.645786,1.291572,1.937359,0.645786,2.260252,2.260252,2.260252,2.906038,1.937359,0.0,2.260252,1.937359,1.291572,0.968679,5.812076,0.645786,0.0,0.968679,1.937359,0.322893,1.614466
AUSTEN_PRIDE_AND_PREJUDICE_020__simplify,AUSTEN_PRIDE_AND_PREJUDICE_020,simplify,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,pass,,530,24,6,22.083333,21.0,10.543231,0.166667,0.041667,137.735849,67.924528,7.54717,1.886792,0.0,1.886792,0.0,13.207547,9.433962,0.0,0.513208,11.814925,0.373585,4.609434,0.132075,0.409434,9.433962,0.0,35.849057,13.207547,45.283019,28.301887,15.09434,45.283019,22.641509,9.433962,16.981132,0.0,0.0,22.641509,0.0,5.660377,11.320755,7.54717,5.660377,15.09434,3.773585,15.09434,3.773585,3.773585,16.981132,0.0,3.773585,1.886792,26.415094,1.886792,1.886792,3.773585,3.773585,9.433962,0.0,1.886792,3.773585,1.886792,1.886792,9.433962,5.660377,33.962264,0.0,0.0,1.886792,1.886792,0.0,0.0,1.886792,1.886792,7.54717,1.886792,0.0,1.886792,0.0,1.886792,0.0,0.0,7.54717,7.54717,3.773585,17.451432,13.170892,16.463615,6.914718,5.597629,4.939085,7.902535,8.890352,2.963451,7.243991,2.634178,8.231808,8.231808,5.597629,3.621995,9.219625,3.951268,5.597629,4.28054,3.292723,6.914718,3.951268,5.926902,3.621995,5.268357,2.634178,0.0,2.304906,1.975634,1.317089,2.963451,2.634178,3.292723,2.963451,2.963451,3.621995,2.304906,3.951268,0.0,3.621995,2.634178,4.28054,4.609812,2.634178,1.975634,4.28054,2.634178,2.304906,1.975634,0.329272,2.634178,1.975634,0.329272,3.951268,6.256174,0.987817,1.646362,1.975634,2.634178,3.292723,0.658545,0.987817,1.317089,1.975634,2.634178,2.634178,4.28054,0.987817,0.329272,2.634178,1.317089,2.634178,0.658545,2.963451,1.975634,2.304906,2.634178,2.304906,0.987817,2.304906,1.317089,0.329272,1.975634,2.304906,0.329272,2.634178,1.317089,0.658545,0.987817,3.621995,2.963451,2.304906,1.975634,0.987817,2.304906,0.987817,1.317089,0.658545,0.329272,0.658545,0.987817,2.963451,0.987817,1.975634,1.646362,1.975634,2.634178,1.646362,0.0,2.634178,1.646362,0.987817,0.987817,6.585446,0.329272,0.0,0.987817,1.646362,0.0,1.317089
